Agency ID;Name;Created date;Agents;Categories;Credit flag;VAT Number;Agency charge;Agency charge usage;Phone;Phone 2;Phone 3;Phone 4;Phone 5;Phone 6;Phone 7;Cell;Cell 2;Cell 3;Cell 4;Fax;Fax 2;Fax 3;Email;Email 2;Email 3;Email 4;Email 5;Email 6;Facebook;Facebook 2;Skype;Twitter;Website;Website 2;Website 3;Instagram;Instagram 2;Instagram 3;Address;City;State;Zip;Country;Access;Address 2;City 2;State 2;Zip 2;Country 2;Access 2;Address 3;City 3;State 3;Zip 3;Country 3;Access 3 
7222;CKT Moden GmbH;2019-02-27 11:34:42;Most Wanted Models@;;;;;;+49 (0) 4103 904 78 0;;;;;;;;;;;;;;info@austfashion.de;;;;;;;;;;https://www.austfashion.com/;;;;;;Gaußstrasse 124;Hamburg;;22765;Germany;;;;;;;;;;;;;
7223;WWBD;2019-02-27 14:50:12;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A De Run 4221;LM Veldhoven;the netherlands;5503;;;;;;;;;;;;;;
7224;Saint Mignar GbR;2019-02-27 15:39:57;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ludwigstraße 17b;Stuttgart;;70176;Germany;;;;;;;;;;;;;
7225;Art-Podium Model Agency;2019-02-27 16:02:27;;Modelagentur;;;;;+38 048 7882225;;;;;;;+38 067 7470088;;;;;;;;;;;;;;;;;http://www.artpodium.agency/#;;;;;;;Odessa;;;Ukraine;;;;;;;;;;;;;
7226;GROSSE LIEBE Kommunikationsagentur GmbH;2019-02-27 17:00:56;Most Wanted Models@;Werbeagentur;;;;;+49 40 8079362-00 ;;;;;;;;;;;;;;info@grosseliebe.net;;;;;;;;;;www.grosseliebe.net;;;;;;Baumwall 3;Hamburg;;20459;Germany;;;;;;;;;;;;;
7227;LLOYD Shoes GmbH;2019-02-28 09:26:07;Most Wanted Models@;;;;;;+49 (0) 4271 940-0;;;;;;;;;;;;;;service@lloyd.com;;;;;;;;;;https://www.lloyd.com;;;;;;;Sulingen;;27232;Germany;;;;;;;;;;;;;
7228;MARVELIS KG;2019-02-28 09:31:39;Most Wanted Models@;;;;;;+49 (0) 71 42 - 77 97 60;;;;;;;;;;;+49 (0) 71 42 - 77 97 89;;;info@marvelis.com;;;;;;;;;;https://www.marvelis.com/de/home.html;;;;;;Freiberger Straße 26;Ingersheim;;74379;Germany;;;;;;;;;;;;;
7229;Daniela Möllenhoff;2019-02-28 12:36:36;Katharina;Fotografin;;;;;;;;;;;;+49 40 555 022 67;;;;;;;info@d-moellenhoff.de;;;;;;;;;;www.d-moellenhoff.de;;;@moellenhoff_photography;@moellenhoff_portraitfotografie;;Studio: Lange Reihe 48;Hamburg;;20099;Germany;;;;;;;;;;;;;
7230;Jaketex GmbH (iSilk);2019-03-01 09:25:29;Most Wanted Models@;Fashion;;;;;0049 - (0)211 - 950 747 0;;;;;;;;;;;0049 - (0)211 - 950 747 40;;;info@isilk.de;;;;;;;;;;www.isilk.de;;;;;;Wiesenstraße 16;Düsseldorf;;40549;Germany;;;;;;;;;;;;;
7231;THOMAS BEYER creative direction;2019-03-01 10:41:08;Most Wanted Models@;AD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://thomasbeyer.de/;;;;;;Seestraße 16a,;Bujendorf;;;Germany;;;;;;;;;;;;;
7232;Perosa AG;2019-03-05 16:11:56;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;rs@perosa.ch;;;;;;;;;;;;;;;;Grossmatte 12;Luzern;Kanton Luzern;6014;Switzerland;;;;;;;;;;;;;
7233;Ian Arnoldt;2019-03-06 13:06:10;Katharina;Fotograf;;;;;;;;;;;;+49 (0) 151 44512166;;;;;;;ian.arnoldt@aol.com;;;;;;;;;;;;;@iaaaan_;;;;Munich;;;Germany;;;;;;;;;;;;;
7234;We are Social Deutschland GmbH;2019-03-06 13:20:22;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;anika.cernohorsky@wearesocial.net;;;;;;;;;;;;;;;;Klenzestrasse ;;;;;;Klenzestrasse 38;München ;80469;;;;;;;;;
7235;needed GmbH;2019-03-06 15:43:25;Paula Alonso;;;;;;+49 89 9213140 -0;;;;;;;;;;;;;;info@needed-gmbh.de;;;;;;;;;;https://www.needed-gmbh.de/;;;;;;Bauerstrasse 19;Munich;;80796;Germany;;;;;;;;;;;;;
7237;SOFTCLOX;2019-03-07 15:32:11;Caroline Reischenbeck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Alpseestraße 5;Munich;;81377;Germany;;;;;;;;;;;;;
7238;Miroslava Rogulova;2019-03-07 15:37:30;Katharina;Fotografin, Modelagentur;;;;;00421910184467;;;;;;;;;;;;;;miroslava2w@gmail.com;;;;;;;;;;;;;https://www.instagram.com/2w_atelier/;;;Frantiska Krizka 36;Prague;;170 00;Czech republic;;;;;;;;;;;;;
7239;Service Factory GmbH;2019-03-08 08:54:41;Most Wanted Models@;;;;;;+49 89 287 00-0;;;;;;;;;;;;;;live@service-factory.de;;;;;;;;;;https://www.service-factory.de/;;;;;;Holzstraße 30;Munich;;80469;Germany;;;;;;;;;;;;;
7240;Dennis Rico Photography;2019-03-08 09:10:54;Katharina;Fotograf;;;;;;;;;;;;0157 39405342;;;;;;;dennisrico@icloud.com;;;;;;;;;;https://www.dennisricophotography.de/;;;@dennisricophotography;;;;;;;;;;;;;;;;;;;;
7241;Chance Model Management;2019-03-08 10:48:49;;Modelagentur;;;;;+381 64 011 22 33;;;;;;;;;;;;;;office@chancemodelmanagement.com;;;;;;;;;;http://www.chancemodelmanagement.com;;;;;;;;;;;;;;;;;;;;;;;
7242;Marschallneun GmbH;2019-03-08 11:27:56;Doreen Leifheit;;;;;;080227044970;;;;;;;01638899110;;;;;;;Office@sigiwahler.com;;;;;;;;;;;;;;;;"Sigi Wahler
Seestrasse 8";Rottach-Egern;;83700;Germany;;;;;;;;;;;;;
7243;real media technic Staudacher GmbH;2019-03-08 16:31:39;Caroline Reischenbeck;;;;;;+49 (0) 911 89393-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kreuzburger Straße 8;Nürnberg;;90471;Germany;;;;;;;;;;;;;
7244;Juwelier Gold Gelber GmbH;2019-03-08 17:35:26;Caroline Reischenbeck;Schmuck;;;;;06920298 ;;;;;;;;;;;06920299;;;info@juwelier-gelber.de;;;;;;;;;;https://gelberdiamonds.de;;;;;;Grosse Bockenheimer Str. 32;Frankfurt am Main;;60313;Germany;;;;;;;;;;;;;
7245;Mime GmbH;2019-03-11 09:20:22;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bayerwaldstrasse 9;München;;81737;;;;;;;;;;;;;;
7246;Jochen Haunreiter Fotografie, Film, BBF;2019-03-11 09:52:04;Paula Alonso;;;;;;+49-89-33 75 88;+1 305 - 534 33 88;;;;;;+49 172-8933 333;+1 305 - 333 54 33;;;+49-89-33 76 00;+1 305 - 534 33 88;;jochenhaunreiter@aol.com;hhh-@msn.com;;;;;;;;;http://www.hhhh.de/;;;;;;Clemensstr. 49;Munich;;80803;Germany;;"3411 Indian Creek Drive  
Ap 1402  ";Miami Beach;Florida;FL 33140;United States;;;;;;;
7247;Cashmere House GmbH;2019-03-11 10:21:46;Most Wanted Models@;;;;;;04108-41480;;;;;;;;;;;04108-414820;;;service@cashmerehouse.de;;;;;;;;;;https://www.cashmere-house.de;;;;;;Lärchenweg 14;Rosengarten-Tötensen (Harburg);;21224;Germany;;;;;;;;;;;;;
7248;REMBO;2019-03-11 10:31:30;Paula Alonso;;;;;;;;;;;;;;;;;;;;info@rembo.be;;;;;;;;;;https://www.rembo-styling.com/de/kontakt/;;;;;;Diamantstraat 10/102;Herentals;Vlaanderen;;Belgium;;;;;;;;;;;;;
7249;L&T Lengermann & Trieschmann GmbH & Co. KG;2019-03-11 14:45:04;Most Wanted Models@;;;;;;+49 541 . 33 11 30 ;;;;;;;;;;;+49 541 . 33 11 34 11;;;info@l-t.de;;;;;;;;;;www.l-t.de;;;;;;Große Str. 27-32;Osnabrück;;49074;Germany;;;;;;;;;;;;;
7250;VENEX EUROPE GmbH;2019-03-12 09:14:43;Most Wanted Models@;Fashion;;;;;+49 621 15827 111;;;;;;;;;;;;;;info@venex.de;;;;;;;;;;https://www.venex.de;;;;;;Das Quartier – Q 6, 9;Mannheim;;68161;Germany;;;;;;;;;;;;;
7251;Saint Elmo's Hamburg GmbH & Co. KG;2019-03-12 10:17:18;Doreen Leifheit;;;;;;+49 (0)40 202288-8302;;;;;;;;;;;;;;hamburg@saint-elmos.com;;;;;;;;;;https://www.saint-elmos.com/de/hamburg/;;;;;;Steinhöft 9;Hamburg;;20459;Germany;;;;;;;;;;;;;
7252;Morgenstern GmbH;2019-03-13 09:11:03;Caroline Reischenbeck;;;;;;+49 4101-590059;;;;;;;;;;;+ 49 410-1590060;;;kundenservice@morgenstern-shop.de;;;;;;;;;;https://www.morgenstern-shop.de/;;;;;;Industriestraße 8a;Rellingen;;25462;Germany;;;;;;;;;;;;;
7253;Otto (GmbH & Co KG) - LASCANA a brand of OTTO;2019-03-13 10:17:43;Most Wanted Models@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.lascana.de/;;;;;;Werner-Otto-Straße 1-7;Hamburg;;22179;Germany;;;;;;;;;;;;;
7254;SPORLASTIC GMBH;2019-03-13 10:58:26;Most Wanted Models@;;;;;;+ 49 (0) 7022 705181;;;;;;;;;;;+ 49 (0) 7022 705113;;;info@sporlastic.de;;;;;;;;;;www.sporlastic.de;;;;;;Weberstraße 1;Nürtingen;;72622;Germany;;;;;;;;;;;;;
7255;SEHSUCHT München GmbH;2019-03-13 14:20:09;Caroline Reischenbeck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Landwehrstraße 60-62;Munich;;80336;Germany;;;;;;;;;;;;;
7256;Anna Franziska Müller-Hoffmann;2019-03-14 11:27:52;Paula Alonso;make up studio;;;;;;;;;;;;4915202672140;;;;;;;Mascarade@t-online.de;;;;;;;;;;https://www.mascarade-hoffmann.de/;;;@makeup_franzimh;;;Brahmsstr. 9a;Munich;;81677 ;Germany;;;;;;;;;;;;;
7257;Publicis Pixelpark GmbH;2019-03-14 15:36:17;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Implerstrasse 11;München ;; 81371;;;;;;;;;;;;;;
7258;Kokadi GmbH & Co. KG;2019-03-15 11:01:47;Paula Alonso;;;;;;089248810444;anabell- 089248810416;;;;;;;;;;;;;marketing@kokadi.de;;;;;;;;;;https://kokadi.de/impressum;;;;;;Fischerfleck 8;Ismaning;; 85551;Germany;;;;;;;;;;;;;
7259;Ron Flieger;2019-03-15 16:00:49;Paula Alonso;Fotograf;;;;;;;;;;;;;;;;;;;rmf@ronflieger.com;;;;;;;;;;http://ron-flieger.com/;;;@ronflieger;;;;Berlin;;;Germany;;;;;;;;;;;;;
7260;Gemeinde St. Moritz;2019-03-20 10:20:54;Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"OVAVERVA Hallenbad, Spa, Sportzentrum
Via Mezdi 17";Saint Moritz;Kanton Graubünden;7500;Switzerland;;;;;;;;;;;;;
7261;OXIGENO;2019-03-20 12:49:33;Paula Alonso;;;;;;+34 933 62 24 45;;;;;;;M. 638 404 356 -OLga;;;;;;;olga@produccionesoxigeno.es;;;;;;;;;;http://www.produccionesoxigeno.es/;;;;;;"Londres 94, Entresuelo A
Barcelona";Barcelona;;;Spain;;;;;;;;;;;;;
7262;EQUIPOSINGULAR;2019-03-20 14:32:44;Paula Alonso;;;;;;934 521 600  Barna ;;;;;;;;;;;;;;silvia.rodriguez@equiposingular.com;;;;;;;;;;http://www.equiposingular.es/en#contact;;;;;;;;;;;;;;;;;;;;;;;
7263;Jonas Müller Fotodesign;2019-03-21 09:43:24;Caroline Reischenbeck;Fotograf;;;;;;;;;;;;+4915779663253 ;;;;;;;info@jonasmueller.de;;;;;;;;;;https://www.jonasmueller.de;;;;;;Klosterplatz 11;Bielefeld;;33602;Germany;;Krackser Str. 12;Bielefeld;;33659;Germany;;;;;;;
7264;Cabano worldwide fashion GmbH (New Canadian);2019-03-21 14:31:08;Most Wanted Models@;;;;;;+49(0)2568 93591-0;;;;;;;;;;;+49(0)2568 93591-110;;;info@cabano.de;;;;;;;;;;https://newcanadian.de;;;;;;Siemensstrasse 26;Heek;;48619;Germany;;;;;;;;;;;;;
7265;GREENSTYLE-MUC UG;2019-03-22 09:48:57;Paula Alonso;;;;;;;;;;;;;+49-172-8933577;;;;;;;mirjam.smend@greenstyle-muc.com;;;;;;;;;;http://greenstyle-muc.com/impressum/;;;@greenstyle_muc;;;Herzogstr. 25;München ;;;;;;;;;;;;;;;;
7266;CMLC GmbH (Camel Active);2019-03-25 11:06:13;Caroline Reischenbeck;;;;;;+49 (0)521 306 0;;;;;;;;;;;+49 (0)521 306 83803;;;welcome@cmlc.de;;;;;;;;;;https://www.camelactive.de;;;;;;Herforder Straße 182–194;Bielefeld;;33609;Germany;;;;;;;;;;;;;
7267;Model Zone Mexico;2019-03-27 12:53:26;;Modelagentur;;;;;+52 55 5264 6082;;;;;;;;;;;;;;;;;;;;;;;;https://www.modelzonemx.com/;;;;;;Amsterdam 271 interior 303 Colonia Roma Noote;Mexico City;;06100;Mexico;;;;;;;;;;;;;
7268;RISING MODELS MANAGEMENT;2019-03-27 14:28:31;;Modelagentur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.rmrisingmodels.com/;;;;;;4th Floors,No 101-103 Gexin Road;Guangzhou;;;China;;;;;;;;;;;;;
7269;Ines Schramm BFF;2019-03-28 16:10:08;Paula Alonso;;;;;;0034 633 308 338;;;;;;;;;;;;;;is@inesschramm.de;;;;;;;;;;http://www.inesschramm.de/index.php/contact.html;;;;;;Apartado de Correos 70;Ibiza;Sant joan;07810;Spain;;;;;;;;;;;;;
7270;Cathrin Kaufmann Eriksen;2019-03-29 11:08:53;Most Wanted Models@;freies Artbuying;;;;;;;;;;;;+49-151-14642578;;;;;;;cathrin.eriksen@gmx.de;;;;;;;;;;;;;;;;Destouchesstrasse 38;München;;80803;;;;;;;;;;;;;;
7271;Christine Polz Photography;2019-03-29 11:14:29;Caroline Reischenbeck;Fotografin;;;;;;;;;;;;+49 (0) 173 264 35 09;;;;;;;info@christinepolz.com;;;;;;;;;;http://www.christinepolz.com;;;;;;Schüsselkarweg 11;Garmisch-Partenkirchen;;82467;Germany;;;;;;;;;;;;;
7272;Simona Kehl Fotografie;2019-04-01 08:07:11;Paula Alonso;;;;;;+49 157 37 222 509;;;;;;;+49 851 756 883 83;;;;;;;mail@simonakehl.com;;;;;;;;;;https://simonakehl.com/contact-us/;;;@simonakehl;;;Bräugasse 21;Passau;;;Germany;;;;;;;;;;;;;
7273;Model Plus;2019-04-01 10:11:22;;;;;;;+ 48 22 848 40 50;;;;;;;;;;;+48 22 848 40 11;;;modelplus@modelplus.com.pl;;;;;;;;;;http://modelplus.com.pl;;;;;;ul. Narbutta 40/1;Warsaw;;02-541;Poland;;;;;;;;;;;;;
7274;Generation Models;2019-04-02 11:12:33;;Modelagentur;;;;;+34 931 199 402;;;;;;;;;;;;;;info@generation-models.com;;;;;;;;;;https://generation-models.com/home/;;;;;;Carrer Pau Claris 97, 4-2a;Barcelona;;08009;Spain;;;;;;;;;;;;;
7275;Le Hof media | Lembeck&Hofmann GbR;2019-04-02 12:41:06;Caroline Reischenbeck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;www.lehofmedia.com;;;;;;Geiselgasteigstr. 120;Munich;;81545;Germany;;;;;;;;;;;;;
7277;gate.11 audio-visuelle kommunikation GmbH;2019-04-03 09:20:46;Caroline Reischenbeck;;;;;;+49-89-237081-0;;;;;;;;;;;+49-89-237081-29;;;;;;;;;;;;;www.gate11.net;;;;;;Baaderstrasse 1a, RGB;Munich;;80469;Germany;;;;;;;;;;;;;
7278;9k creative group;2019-04-03 09:33:21;Paula Alonso;;;;;;+86 21 6473 8293;;;;;;;86 14715374395;;;;;;;meiling@9kcreative.com;;;;;;;;;;www.9kcreative.com;;;;;;Building 5, Suite 419, ;Shanghai;;;China;;;;;;;;;;;;;
7279;Tina Eisen photography;2019-04-03 11:19:03;Caroline Reischenbeck;Fotografin;;;;;;;;;;;;;;;;;;;tina_eisen@icloud.com;;;;;;;;;;http://www.tinaeisen.com;;;;;;;London;England;;United Kingdom;;;;;;;;;;;;;
7280;Next Mailand;2019-04-03 12:37:04;;Modeagentur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7281;Paradis Model Management;2019-04-03 15:01:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://www.paradismodels.com/;;;;;;;New York City;New York;;United States;;;;;;;;;;;;;
7283;Bruno Oliveira;2019-04-04 10:53:20;;Modelagentur;;;;;;;;;;;;;;;;;;;brunocezar_2000@yahoo.com.br;;;;;;;;;;;;;;;;;;;;Brazil;;;;;;;;;;;;;
7284;Wilhelmina Dubai;2019-04-04 11:22:33;;Modelagentur;;;;;+ 971 4 451 9160;;;;;;;;;;;+ 971 4 451 9161;;;info@wilhelminadubai.com;;;;;;;;;;https://www.wilhelminadubai.com/;;;@wilhelminadubai;;;"Loft Office Bldg 1, Entrance B,
Dubai Media City, Studio 406";Dubai;;;United Arab Emirates;;;;;;;;;;;;;
7285;SonnDesign alpha;2019-04-04 13:22:55;Most Wanted Models@;;;;;;+49 (0) 8151 99 859 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Münchnerstr. 47A ;Berg / Starnberger See ;;82335;Germany;;;;;;;;;;;;;
7287;Deborah Hoerz Hair & Make-up Artist;2019-04-09 08:16:39;Katharina;Hair&Make-up;;;;;;;;;;;;+49 157 82659159 ;;;;;;;mail@deborahhoerz.com;;;;;;;;;;http://www.deborahhoerz.com/;;;;;;Teckstrasse 3 ;Reichenbach;;73262;Germany;;;;;;;;;;;;;
7288;"Schierke Artists / Andreas Ortner  ";2019-04-09 08:47:40;Paula Alonso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Niddastraße 63 ";Frankfurt am Main;;60329 ;Germany;;;;;;;;;;;;;
7289;Birte Krause;2019-04-09 08:57:30;Katharina;Hair&Make-up;;;;;;;;;;;;0163 2999555;;;;;;;info@birte-krause.de;;;;;;;;;;http://birte-krause.de/;;;;;;Gerichtsstr. 43;Bottrop;;46236;Germany;;;;;;;;;;;;;
7290;carla gnendiger;2019-04-09 09:00:25;Katharina;;;;;;;;;;;;;+49(0)160 92835579;;;;;;;carlagnendiger@yahoo.com;;;;;;;;;;https://www.carlagnendiger.com/;;;;;;;Krefeld;;;Germany;;;;;;;;;;;;;
7291;Stefanie Stürmer;2019-04-09 12:07:49;Paula Alonso;;;;;;;;;;;;;;;;;;;;stefaniestuermer@yahoo.com;;;;;;;;;;https://www.stefaniestuermer.com/impressum;;;;;;Calvinstr. 3;Erlangen;;91054;Germany;;;;;;;;;;;;;
7292;MIRRRS MODELS;2019-04-09 13:11:07;;Modelagentur;;;;;;;;;;;;+49 1624374866;;;;;;;MODELS@MIRRRS.COM;;;;;;;;;;http://mirrrs.com/;;;;;;"HEINRICHSTRASSE 11
HINTERHOF ";Hamburg;;22769;Germany;;;;;;;;;;;;;
7293;Bianca Kernbach Hair & Make-up Artist;2019-04-12 13:08:21;Katharina;Hair&Make-up;;;;;;;;;;;;0176/81230888;;;;;;;bianca.kernbach@gmx.de;;;;;;;;;;https://www.bianca-kernbach.de/;;;;;;Untere Grasstr. 32;Munich;;81541;Germany;;;;;;;;;;;;;
7294;Chris Tribelhorn;2019-04-12 14:00:24;Doreen Leifheit;;;;;;;;;;;;;+46 76 189 72 72;;;;;;;chris@tribelhorn.se;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7295;Niklas Förster Photography & Art Direction;2019-04-15 09:39:54;Paula Alonso;Fotograf;;;;;;;;;;;;+49 (0) 171 9309949;;;;;;;kontakt@niklasfoerster.com;;;;;;;;;;https://www.niklasfoerster.com/;;;;;;Simplonstrasse 44;Berlin;;10245;Germany;;;;;;;;;;;;;
7296;OneTwoSocial shobbits GmbH;2019-04-15 10:38:58;Paula Alonso;;;;;;Mobil: +49 (0)160 979 311 98;;;;;;;;;;;;;;f.brauer@1-2-social.de;s.kogler@1-2-social.de;;;;;www.facebook.com/12social;;;;https://www.1-2-social.de/impressum; www.1-2-social.de/blog/;;;;;Winzererstr. 47D;Munich;;D-80797;Germany;;;;;;;;;;;;;
7297;Avantgardress;2019-04-16 08:01:05;Paula Alonso;;;;;;;;;;;;;+49 15779248645;;;;;;;lena.vonlinde@avantgardress.com;;;;;;;;;;https://www.avantgardress.com/;;;;;;Hackenstraße 1;Munich;;D-80331;Germany;;;;;;;;;;;;;
7298;Dominic Fischer;2019-04-17 08:12:50;Caroline Reischenbeck;Fotograf;;;;;;;;;;;;+41 79 796 28 84;;;;;;;info@fischerfotografie.ch;;;;;;;;;;www.fischerfotografie.ch;;;;;;Monbijoustrasse 121;Bern;Kanton Bern;3007;Switzerland;;;;;;;;;;;;;
7299;TriStyle brands GmbH;2019-04-17 09:32:31;Caroline Reischenbeck, Doreen Leifheit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Magnolienweg 16,;Aschaffenburg;;63741;Germany;;Peter-Hahn-Platz 1;Winterbach;;73650;Germany;;;;;;;
7300;Ruth Krayer Photography;2019-04-18 13:28:14;Katharina;Fotografin;;;;;+ 49 (0)160 2231250;;;;;;;;;;;;;;hello@ruthkrayer.de;;;;;;;;;;www.ruthkrayer.de;;;;;;;Munich;;;Germany;;;;;;;;;;;;;
7301;Ilaria Taschini;2019-04-23 10:20:25;Katharina;Fotografin;;;;;;;;;;;;;;;;;;;info@ilariataschini.com;;;;;;;;;;http://www.ilariataschini.com/;;;@ilariataschiniphotography;;;;Milano;;;Italy;;;;;;;;;;;;;
7302;Tjark Lienke;2019-04-24 14:13:46;Katharina;;;;;;;;;;;;;+49 176 7300 7185;;;;;;;TJARK.LIENKE@GMAIL.COM;;;;;;;;;;https://www.tjarklienke.com/;;;;;;;Munich;;;Germany;;;;;;;;;;;;;
7303;Studio NOA NOIR;2019-04-24 15:14:36;Paula Alonso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.studionoanoir.com/;;;;;;Strelitzer Strasse 73;Berlin;;10115;Germany;;;;;;;;;;;;;
7304;SON'S Management;2019-04-25 10:27:38;;Modelagentur;;;;;(+33)1 44 78 60 65;;;;;;;;;;;;;;info@sons-management.com;;;;;;;;;;https://www.sons-management.com/en/;;;;;;1 rue Saint Antoine ;Paris;Île-de-France;75004;France;;;;;;;;;;;;;
7305;dmfashionstudio.com;2019-04-25 12:22:48;Paula Alonso;;;;;;;;;;;;;+44 (0) 759 385 8341;;;;;;;cicek@dmfashionstudio.com;;;;;;;;;;http://dmfashionstudio.com/;;;;;;;;;;;;;;;;;;;;;;;
7306;Judith Urban Photography;2019-04-26 08:42:46;Katharina;Fotografin;;;;;0172 81 44 886;;;;;;;;;;;;;;contact@urbanjudith.com;;;;;;;;;;https://www.urbanjudith.com/;;;;;;Ortolfstr. 32;Munich;;81247;Germany;;;;;;;;;;;;;
7307;Michael Dürr;2019-04-26 09:04:28;Paula Alonso;Fotograf;;;;;Durr/319414147737; +43 676 54 64 829;;;;;; +43 676 54 64 829;;;;;;;mail@michaelduerr.com;;;;;;;;;;http://www.michaelduerr.com;;;@michael_duerr;;;;Vienna;Wien;;Austria;;;;;;;;;;;;;
7308;SEIDL Tracht & Mode GmbH;2019-04-26 09:27:34;Paula Alonso;;;;;;;;;;;;;T: +43 3175 / 23 05 – 0;;;;;;;cornelia@seidl-trachten.at;;;;;;;;;;http://seidl-trachten.at/kontakt/impressum/;;;;;;Hauptplatz 11;Anger bei Weiz;;8184 ;;;;;;;;;;;;;;
7309;Studio MA GmbH;2019-04-29 10:00:01;Paula Alonso;;;;;;+49 89 209 717 26;;;;;;;;;;;;;;info@mystudioma.com;;;;;;;;;;;;;;;;Oberanger 43-45;;;;;;;;;;;;;;;;;
7310;KRAGÜ GmbH;2019-04-29 10:06:46;Paula Alonso;;;;;;;;;;;;;+49 157 85588865;;;;;;;info@kragu.com;;;;;;;;;;http://www.kragu.com/de/kontakt;;;;;;;;;;;;;;;;;;;;;;;
7311;XTRIMAN PHOTO;2019-04-29 11:32:04;Paula Alonso;;;;;;654875445;;;;;;;;;;;;;;xtrimanphoto@gmail.com;;;;;;;;;;https://xtrimanphoto.com/about/;;;@xtriman;;;;Madrid;;;Spain;;;;;;;;;;;;;
7312;LOEWE S.A.;2019-04-30 10:12:48;Paula Alonso;;;;;; 912 041 300 ;;;;;;;;;;;;;;andrea_gesteira@loewe.es;ameliatames@gmail.com;;;;;;;;;https://www.loewe.com/eur/en/cc;;;;;;Calle Goya 4;Madrid;;28001;Spain;;;;;;;;;;;;;
7313;Matthias Rüby;2019-04-30 10:32:07;Caroline Reischenbeck;Fotograf;;;;;;;;;;;;+49(0)176 803 595 01;;;;;;;info@matthiasrueby.de;;;;;;;;;;www.matthiasrueby.de;;;instagram.com/matthiasrueby;;;Metzstr. 9;Munich;;81667 ;Germany;;;;;;;;;;;;;
7314;" Hansi Heckmair";2019-04-30 15:17:59;Paula Alonso;;;;;;;;;;;;; +49 172 4645 195;;;;;;;welcome@hansiheckmair.com;;;;;;;;;;http://www.hansiheckmair.com/contact.html;;;@hansi_heckmair_photographer;;;Am Wendlhof 7;Gmund am Tegernsee;;;Germany;;;;;;;;;;;;;
7315;Art Partner;2019-04-30 15:45:46;Paula Alonso;;;;;;;;;;;;;;;;;;;;jemima@artpartner.com;info@artpartner.com;;;;;;;;;https://www.artpartner.com/contact/;;;@artpartner;;;;;;;;;;;;;;;;;;;;
7316;MINORSTEP;2019-04-30 15:48:06;Paula Alonso;;;;;;;;;;;;;;;;;;;;info@minorhead.com;;;;;;;;;;https://www.minorstep.com/about;;;@minorstep;;;;;;;;;;;;;;;;;;;;
7317;The Syndical;2019-05-02 09:00:32;;Modelagentur;;;;;+1 305.330.1680;;;;;;;;;;;;;;;;;;;;;;;;https://www.thesyndical.com/;;;https://www.instagram.com/thesyndical/;;;"5010 NE 2nd Avenue
Suite #205
";Miami;Florida;33137;United States;;;;;;;;;;;;;
7318;SEVAL HAMZIC PHOTOGRAPHER & PHOTODESIGN & RETOUCHING;2019-05-02 09:13:40;Katharina, Paula Alonso;Fotograf;;;;;+49 172 42 46 275;;;;;;;;;;;;;;s.hamzic@gmx.de;;;;;;;;;;http://seval-hamzic-photography.com/;;;@sevalhamzicofficial;;;;Munich;;;Germany;;;;;;;;;;;;;
7319;Wild management;2019-05-02 13:30:38;;Modelagentur;;;;;+34 910 512 309;;;;;;;;;;;;;;team@wildmgmt.es;;;;;;https://www.facebook.com/wildmgmtspain/;;;;https://wildmgmt.es/get-in-touch/;;;@wildmgmt;;;"Plaza Alonso Martínez, 7
1º Derecha
";Madrid;;28004 ;Spain;;;;;;;;;;;;;
7320;Agentur Isarperlen GbR;2019-05-06 12:40:09;Caroline Reischenbeck;;;;;;;;;;;;;;;;;;;;info@agentur-isarperlen.de;;;;;;;;;;http://www.agentur-isarperlen.de;;;;;;Barer Strasse 1a;Munich;;80333;Germany;;;;;;;;;;;;;
